Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Segment,Occupation,Monthly_Income,Account_Open_Year,Preferred_Payment_Mode,Preferred_Device
CUST0228,Zansi Yohannan,60,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,147817,2016,Credit Card,Mobile
CUST0229,Jeet Swaminathan,67,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Army Officer,51191,2024,Credit Card,Mobile
CUST0230,Vritti Nadig,23,Female,Chennai,Tamil Nadu,Salaried,Marketing Executive,36909,2012,UPI,Mobile
CUST0231,Abeer Ben,75,Male,Kolkata,West Bengal,Senior Citizen,Retired Government Officer,174147,2018,UPI,Mobile
CUST0232,Pahal Sathe,20,Female,Hyderabad,Telangana,Student,MBA Student,91408,2026,UPI,Laptop
CUST0233,Anita Khanna,19,Male,Pune,Maharashtra,Student,Engineering Student,138176,2023,Credit Card,Mobile
CUST0234,Ekaja Devi,43,Male,Chennai,Tamil Nadu,Salaried,Civil Engineer,21767,2015,Debit Card,Mobile
CUST0235,Kamya Nori,49,Male,Delhi,Delhi,Salaried,Marketing Executive,66003,2022,Debit Card,Tablet
CUST0236,Amol Karnik,63,Female,Lucknow,Uttar Pradesh,Business,Restaurant Owner,127606,2020,Debit Card,Laptop
CUST0237,Chaman Goda,25,Male,Lucknow,Uttar Pradesh,Salaried,Marketing Executive,227997,2017,Credit Card,Mobile
CUST0238,Triveni Pai,72,Male,Bengaluru,Karnataka,Senior Citizen,Retired Teacher,52037,2012,Credit Card,Mobile
CUST0239,Januja Bail,36,Male,Jaipur,Rajasthan,Business,Trader,210659,2020,Credit Card,Tablet
CUST0240,Lohit Lanka,63,Male,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,54189,2022,Debit Card,Laptop
CUST0241,Daksha Kapadia,74,Male,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,81305,2016,Credit Card,Mobile
CUST0242,Maya Ray,23,Female,Bengaluru,Karnataka,Student,MBA Student,164149,2021,Net Banking,Mobile
CUST0243,Ekaraj Raman,43,Male,Hyderabad,Telangana,Business,Restaurant Owner,157306,2026,Net Banking,Mobile
CUST0244,Urmi Shere,40,Female,Delhi,Delhi,Business,Consultant,124875,2021,Debit Card,Tablet
CUST0245,Ekbal Sani,33,Male,Pune,Maharashtra,Salaried,Doctor,135117,2023,Credit Card,Laptop
CUST0246,Madhav Kala,65,Male,Chennai,Tamil Nadu,Senior Citizen,Retired Army Officer,203055,2019,Credit Card,Mobile
CUST0247,Kashish Kota,28,Male,Kolkata,West Bengal,Salaried,Data Analyst,110645,2022,Net Banking,Tablet
CUST0248,Manthan Kurian,85,Male,Kolkata,West Bengal,Senior Citizen,Retired Government Officer,197430,2017,Debit Card,Laptop
CUST0249,Rayaan Wable,43,Male,Lucknow,Uttar Pradesh,Salaried,Data Analyst,40145,2022,Net Banking,Laptop
CUST0250,Aradhana Bassi,65,Female,Pune,Maharashtra,Senior Citizen,Retired Army Officer,126025,2023,Debit Card,Laptop
CUST0251,Vedika Chopra,52,Female,Ahmedabad,Gujarat,Salaried,Bank Manager,52400,2026,Debit Card,Tablet
CUST0252,Kevin Dhar,25,Female,Hyderabad,Telangana,Student,College Student,228233,2018,UPI,Tablet
CUST0253,Waida Walia,43,Female,Pune,Maharashtra,Business,Trader,69540,2016,Credit Card,Laptop
CUST0254,Chandani Chada,50,Female,Chennai,Tamil Nadu,Business,Restaurant Owner,169058,2013,Debit Card,Mobile
CUST0255,Onkar Sant,19,Female,Jaipur,Rajasthan,Student,Medical Student,206704,2017,Debit Card,Mobile
CUST0256,Waida Chada,65,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,210304,2014,Credit Card,Tablet
CUST0257,Charan Bandi,19,Male,Chennai,Tamil Nadu,Student,College Student,129091,2025,UPI,Laptop
CUST0258,Yahvi Lata,45,Female,Delhi,Delhi,Business,Consultant,77228,2018,Debit Card,Tablet
CUST0259,Vyanjana Bahri,77,Female,Bengaluru,Karnataka,Senior Citizen,Retired Government Officer,44513,2018,Debit Card,Tablet
CUST0260,Siddharth Pall,37,Female,Lucknow,Uttar Pradesh,Salaried,Bank Manager,20315,2022,Debit Card,Laptop
CUST0261,Saanvi Sarma,78,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,151411,2015,Credit Card,Tablet
CUST0262,Utkarsh Nigam,37,Male,Chennai,Tamil Nadu,Salaried,Doctor,220359,2019,UPI,Mobile
CUST0263,Gauri Luthra,20,Male,Jaipur,Rajasthan,Student,Engineering Student,132470,2021,Debit Card,Tablet
CUST0264,Falguni Lata,19,Male,Lucknow,Uttar Pradesh,Student,MBA Student,102457,2021,Debit Card,Laptop
CUST0265,Shivansh Khare,58,Female,Bengaluru,Karnataka,Salaried,Civil Engineer,69593,2023,Net Banking,Tablet
CUST0266,Arya Sathe,83,Male,Hyderabad,Telangana,Senior Citizen,Retired Government Officer,32739,2026,Debit Card,Tablet
CUST0267,Aayush Gokhale,75,Male,Jaipur,Rajasthan,Senior Citizen,Retired Teacher,170939,2021,Net Banking,Mobile
CUST0268,Abeer Wali,23,Female,Delhi,Delhi,Student,Engineering Student,153568,2018,UPI,Laptop
CUST0269,Gabriel Patel,23,Female,Hyderabad,Telangana,Student,Engineering Student,199596,2014,Debit Card,Mobile
CUST0270,Irya Dugar,49,Male,Mumbai,Maharashtra,Salaried,Marketing Executive,200531,2019,Net Banking,Laptop
CUST0271,Yatan Parekh,18,Female,Mumbai,Maharashtra,Student,Engineering Student,48343,2014,Credit Card,Laptop
CUST0272,Lopa Pai,22,Female,Jaipur,Rajasthan,Student,Medical Student,238029,2014,UPI,Tablet
CUST0273,Aadhya Mody,51,Male,Kolkata,West Bengal,Business,Restaurant Owner,200917,2023,UPI,Mobile
CUST0274,Amrita Mukhopadhyay,58,Female,Pune,Maharashtra,Salaried,Bank Manager,228512,2015,UPI,Tablet
CUST0275,Chavvi Roy,22,Female,Hyderabad,Telangana,Student,College Student,124098,2019,Debit Card,Mobile
CUST0276,Akshay Mohanty,30,Female,Hyderabad,Telangana,Business,Trader,241798,2024,Net Banking,Tablet
CUST0277,Gauri Dugal,21,Female,Hyderabad,Telangana,Student,College Student,167931,2013,Net Banking,Mobile
CUST0278,Advay Gaba,21,Male,Pune,Maharashtra,Student,Engineering Student,110710,2012,Credit Card,Mobile
CUST0279,Mekhala Bhatia,70,Male,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,124644,2025,Credit Card,Mobile
CUST0280,Omkaar Ganesan,35,Male,Bengaluru,Karnataka,Salaried,Data Analyst,149842,2023,Debit Card,Mobile
CUST0281,Madhavi Hayre,66,Male,Hyderabad,Telangana,Senior Citizen,Retired Banker,71892,2025,Net Banking,Laptop
CUST0282,Azaan Sagar,21,Male,Jaipur,Rajasthan,Student,Medical Student,201756,2024,Net Banking,Tablet
CUST0283,Siya Boase,19,Male,Delhi,Delhi,Student,MBA Student,198920,2021,Credit Card,Tablet
CUST0284,Amrita Pathak,32,Female,Jaipur,Rajasthan,Business,Business Owner,94469,2022,Net Banking,Tablet
CUST0285,Kashish Borah,25,Female,Delhi,Delhi,Student,Medical Student,133506,2013,Debit Card,Laptop
CUST0286,Farhan Khare,46,Male,Hyderabad,Telangana,Business,Consultant,43065,2016,Credit Card,Mobile
CUST0287,Rachit Kala,29,Female,Chennai,Tamil Nadu,Business,Consultant,94177,2026,Debit Card,Laptop
CUST0288,Ekiya Grover,43,Female,Ahmedabad,Gujarat,Salaried,Data Analyst,228864,2020,Credit Card,Tablet
CUST0289,Indira Gulati,25,Female,Delhi,Delhi,Student,Medical Student,143863,2017,Net Banking,Laptop
CUST0290,Falan Tailor,84,Male,Kolkata,West Bengal,Senior Citizen,Retired Banker,77992,2015,Credit Card,Laptop
CUST0291,Hardik Loke,46,Female,Ahmedabad,Gujarat,Business,Restaurant Owner,240733,2021,Debit Card,Laptop
CUST0292,George Chokshi,21,Male,Jaipur,Rajasthan,Student,College Student,59778,2023,Credit Card,Tablet
CUST0293,Reva Chand,37,Male,Lucknow,Uttar Pradesh,Business,Trader,104383,2017,UPI,Laptop
CUST0294,Harsh Kanda,36,Female,Bengaluru,Karnataka,Salaried,Doctor,237835,2022,Credit Card,Laptop
CUST0295,Diya Sekhon,28,Female,Mumbai,Maharashtra,Salaried,Civil Engineer,93882,2022,Credit Card,Laptop
CUST0296,Anthony Bains,60,Female,Delhi,Delhi,Senior Citizen,Retired Teacher,125859,2017,Credit Card,Laptop
CUST0297,Pranit Chatterjee,41,Female,Kolkata,West Bengal,Salaried,Marketing Executive,62244,2019,Credit Card,Tablet
CUST0298,Nikita Dora,43,Female,Kolkata,West Bengal,Business,Trader,231778,2022,Credit Card,Tablet
CUST0299,Laban Hegde,20,Male,Chennai,Tamil Nadu,Student,MBA Student,239175,2023,Net Banking,Mobile
CUST0300,Zaitra Sathe,25,Female,Lucknow,Uttar Pradesh,Student,Engineering Student,206216,2022,UPI,Tablet
CUST0301,Manbir Sengupta,19,Male,Ahmedabad,Gujarat,Student,MBA Student,136005,2016,UPI,Laptop
CUST0302,Chaman Kalita,23,Female,Bengaluru,Karnataka,Salaried,Bank Manager,148741,2015,Debit Card,Tablet
CUST0303,Chandresh Bahri,32,Female,Mumbai,Maharashtra,Business,Restaurant Owner,31417,2025,Debit Card,Laptop
CUST0304,Manya Apte,84,Female,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,105700,2016,UPI,Tablet
CUST0305,Chaitaly Savant,58,Female,Ahmedabad,Gujarat,Salaried,Doctor,215537,2015,UPI,Laptop
CUST0306,Kai Oommen,45,Male,Hyderabad,Telangana,Salaried,Chartered Accountant,149606,2016,UPI,Mobile
CUST0307,Joshua Bose,54,Male,Bengaluru,Karnataka,Salaried,HR Manager,82597,2017,UPI,Mobile
CUST0308,Matthew Kalla,65,Female,Lucknow,Uttar Pradesh,Business,Trader,156887,2020,Credit Card,Tablet
CUST0309,Isaiah Mutti,76,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Army Officer,199049,2014,Net Banking,Mobile
CUST0310,Vyanjana Aurora,22,Female,Bengaluru,Karnataka,Student,Medical Student,101941,2026,UPI,Mobile
CUST0311,Victor Narayanan,64,Female,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,212094,2014,Debit Card,Tablet
CUST0312,Manthan Mitter,24,Male,Chennai,Tamil Nadu,Salaried,Doctor,58459,2014,Net Banking,Tablet
CUST0313,Lekha Mander,76,Male,Bengaluru,Karnataka,Senior Citizen,Retired Army Officer,232550,2012,Debit Card,Laptop
CUST0314,Anya Banik,61,Male,Pune,Maharashtra,Senior Citizen,Retired Banker,17430,2013,Debit Card,Mobile
CUST0315,Yachana Nazareth,36,Male,Delhi,Delhi,Salaried,Chartered Accountant,241070,2022,Debit Card,Tablet
CUST0316,Jeremiah Bajwa,22,Male,Bengaluru,Karnataka,Student,Engineering Student,30666,2020,Credit Card,Laptop
CUST0317,Anay Taneja,70,Female,Pune,Maharashtra,Senior Citizen,Retired Banker,45495,2019,Credit Card,Mobile
CUST0318,Daksha Setty,22,Male,Hyderabad,Telangana,Student,Engineering Student,199676,2019,Credit Card,Mobile
CUST0319,Ira Hora,74,Female,Jaipur,Rajasthan,Senior Citizen,Retired Banker,43952,2016,Net Banking,Mobile
CUST0320,Kamala Kala,55,Male,Hyderabad,Telangana,Business,Retailer,96312,2017,Credit Card,Mobile
CUST0321,Amruta Nazareth,33,Female,Ahmedabad,Gujarat,Salaried,Chartered Accountant,178607,2023,Net Banking,Mobile
CUST0322,Parth Sarraf,39,Female,Kolkata,West Bengal,Business,Consultant,46784,2024,UPI,Laptop
CUST0323,Kashish Butala,51,Male,Chennai,Tamil Nadu,Salaried,Bank Manager,162263,2018,Credit Card,Tablet
CUST0324,Jasmit Luthra,24,Female,Bengaluru,Karnataka,Student,Engineering Student,174856,2024,UPI,Laptop
CUST0325,Girindra Sibal,25,Female,Lucknow,Uttar Pradesh,Student,Engineering Student,202342,2018,Debit Card,Laptop
CUST0326,Abdul Sane,76,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,173175,2013,UPI,Tablet
CUST0327,Gayathri Pillay,45,Female,Chennai,Tamil Nadu,Salaried,Doctor,54564,2017,Net Banking,Tablet
CUST0328,Watika Munshi,40,Male,Jaipur,Rajasthan,Business,Business Owner,218886,2024,Debit Card,Laptop
CUST0329,Tanvi Aurora,38,Female,Pune,Maharashtra,Salaried,Software Engineer,81250,2014,UPI,Mobile
CUST0330,Alexander Bir,30,Male,Mumbai,Maharashtra,Business,Consultant,75761,2016,Net Banking,Mobile
CUST0331,Owen Lall,64,Male,Jaipur,Rajasthan,Senior Citizen,Retired Banker,74881,2024,UPI,Laptop
CUST0332,Oeshi Keer,66,Female,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,19599,2022,Net Banking,Laptop
CUST0333,Neha Subramanian,38,Female,Mumbai,Maharashtra,Salaried,Doctor,118982,2016,Net Banking,Tablet
CUST0334,Ira Vohra,35,Male,Kolkata,West Bengal,Business,Trader,151012,2021,Credit Card,Laptop
CUST0335,Kavya Bawa,30,Female,Pune,Maharashtra,Salaried,Doctor,178526,2016,Debit Card,Laptop
CUST0336,Lakshit Gara,30,Male,Lucknow,Uttar Pradesh,Salaried,Civil Engineer,118102,2012,Net Banking,Tablet
CUST0337,Ekbal Sandhu,77,Male,Pune,Maharashtra,Senior Citizen,Retired Government Officer,152590,2025,UPI,Laptop
CUST0338,Gauri Dewan,33,Male,Bengaluru,Karnataka,Salaried,Civil Engineer,130793,2013,Net Banking,Mobile
CUST0339,Chakradhar Gopal,24,Male,Chennai,Tamil Nadu,Student,Engineering Student,58412,2012,UPI,Mobile
CUST0340,Banjeet Ravi,24,Male,Chennai,Tamil Nadu,Student,College Student,17377,2018,Credit Card,Laptop
CUST0341,Mekhala Nadig,40,Male,Delhi,Delhi,Salaried,Chartered Accountant,26603,2012,Credit Card,Laptop
CUST0342,Bishakha Cheema,48,Male,Mumbai,Maharashtra,Business,Trader,162877,2018,UPI,Mobile
CUST0343,Hamsini Chakraborty,61,Male,Bengaluru,Karnataka,Business,Restaurant Owner,165881,2018,Net Banking,Mobile
CUST0344,Vanya Buch,37,Female,Kolkata,West Bengal,Salaried,Data Analyst,239784,2016,UPI,Tablet
CUST0345,Nakul Agate,50,Male,Mumbai,Maharashtra,Salaried,Data Analyst,83747,2023,Credit Card,Mobile
CUST0346,Yashica Lall,72,Female,Hyderabad,Telangana,Senior Citizen,Retired Banker,136648,2022,Net Banking,Tablet
CUST0347,Ekanta Sachdeva,55,Female,Pune,Maharashtra,Salaried,Civil Engineer,28295,2017,Credit Card,Tablet
CUST0348,Ekantika Bumb,50,Male,Mumbai,Maharashtra,Business,Consultant,67871,2012,Debit Card,Mobile
CUST0349,Lajita Memon,40,Male,Mumbai,Maharashtra,Salaried,HR Manager,167992,2024,UPI,Mobile
CUST0350,Geetika Manne,58,Male,Jaipur,Rajasthan,Salaried,Data Analyst,150334,2018,Net Banking,Mobile
CUST0351,Naksh Bahl,61,Male,Bengaluru,Karnataka,Business,Business Owner,169062,2017,Net Banking,Tablet
CUST0352,Ekanta Dasgupta,18,Male,Mumbai,Maharashtra,Student,College Student,110882,2025,Debit Card,Tablet
CUST0353,Mitali Lall,52,Male,Bengaluru,Karnataka,Business,Trader,162930,2015,UPI,Laptop
CUST0354,Divya Rajan,31,Male,Bengaluru,Karnataka,Salaried,Civil Engineer,25668,2024,Debit Card,Tablet
CUST0355,Joshua Bhat,76,Male,Hyderabad,Telangana,Senior Citizen,Retired Teacher,147391,2022,Debit Card,Mobile
CUST0356,Kamya Rajagopalan,68,Male,Mumbai,Maharashtra,Senior Citizen,Retired Army Officer,49425,2024,Net Banking,Mobile
CUST0357,Fitan Bahri,64,Female,Kolkata,West Bengal,Business,Business Owner,61643,2015,Debit Card,Laptop
CUST0358,Falan Kaul,52,Female,Lucknow,Uttar Pradesh,Salaried,Bank Manager,217729,2012,Net Banking,Laptop
CUST0359,Arjun Radhakrishnan,42,Female,Mumbai,Maharashtra,Business,Business Owner,20281,2021,Net Banking,Tablet
CUST0360,Yug Choudhury,22,Male,Bengaluru,Karnataka,Student,Engineering Student,83370,2014,Net Banking,Mobile
CUST0361,Ria Gupta,18,Female,Delhi,Delhi,Student,Engineering Student,228300,2014,Debit Card,Mobile
CUST0362,Falan Mishra,50,Female,Hyderabad,Telangana,Business,Business Owner,77701,2018,Debit Card,Laptop
CUST0363,Girik Madan,25,Female,Delhi,Delhi,Student,Medical Student,103563,2019,Net Banking,Mobile
CUST0364,Finn Issac,23,Female,Pune,Maharashtra,Student,Medical Student,141791,2022,UPI,Laptop
CUST0365,Naveen Barad,60,Male,Bengaluru,Karnataka,Senior Citizen,Retired Army Officer,86873,2025,Net Banking,Tablet
CUST0366,Ishani Talwar,37,Female,Lucknow,Uttar Pradesh,Salaried,Marketing Executive,92264,2021,Credit Card,Laptop
CUST0367,Janya Sangha,63,Male,Bengaluru,Karnataka,Business,Business Owner,233711,2026,Debit Card,Laptop
CUST0368,Yauvani Majumdar,77,Female,Kolkata,West Bengal,Senior Citizen,Retired Teacher,91071,2014,UPI,Tablet
CUST0369,Rudra Som,22,Female,Mumbai,Maharashtra,Student,College Student,237707,2025,Net Banking,Laptop
CUST0370,Tejas Bassi,58,Female,Lucknow,Uttar Pradesh,Salaried,HR Manager,36854,2017,UPI,Laptop
CUST0371,Yashasvi Dass,53,Female,Jaipur,Rajasthan,Salaried,HR Manager,110924,2019,Debit Card,Tablet
CUST0372,Widisha Hora,42,Male,Pune,Maharashtra,Salaried,Chartered Accountant,51749,2013,UPI,Mobile
CUST0373,Victor Karnik,58,Female,Pune,Maharashtra,Business,Restaurant Owner,76877,2024,UPI,Laptop
CUST0374,Bhavya Kade,24,Male,Delhi,Delhi,Student,Engineering Student,158506,2021,UPI,Laptop
CUST0375,Rachita Manda,47,Male,Ahmedabad,Gujarat,Salaried,Marketing Executive,109986,2022,Credit Card,Mobile
CUST0376,Chaman Sengupta,55,Male,Lucknow,Uttar Pradesh,Business,Consultant,134339,2012,Net Banking,Tablet
CUST0377,Rayaan Nayar,33,Male,Lucknow,Uttar Pradesh,Business,Business Owner,234744,2016,Debit Card,Tablet
CUST0378,Ladli Narain,40,Female,Jaipur,Rajasthan,Salaried,HR Manager,36794,2018,Debit Card,Mobile
CUST0379,Yuvraj Raj,47,Female,Mumbai,Maharashtra,Salaried,Doctor,173071,2020,Net Banking,Laptop
CUST0380,Aishani Chhabra,64,Male,Bengaluru,Karnataka,Business,Restaurant Owner,126261,2024,UPI,Laptop
CUST0381,Megha Nayak,79,Female,Hyderabad,Telangana,Senior Citizen,Retired Banker,44367,2016,Net Banking,Tablet
CUST0382,Harrison Reddy,33,Female,Ahmedabad,Gujarat,Business,Trader,176116,2026,Credit Card,Tablet
CUST0383,Yashvi Nigam,78,Male,Delhi,Delhi,Senior Citizen,Retired Banker,149953,2013,Debit Card,Mobile
CUST0384,Jalsa Chopra,40,Male,Ahmedabad,Gujarat,Business,Restaurant Owner,27943,2014,Debit Card,Tablet
CUST0385,Ekaja Balakrishnan,22,Female,Kolkata,West Bengal,Student,Medical Student,29268,2014,UPI,Tablet
CUST0386,Bachittar Master,75,Female,Mumbai,Maharashtra,Senior Citizen,Retired Banker,188538,2021,UPI,Mobile
CUST0387,Warjas Dara,37,Female,Mumbai,Maharashtra,Business,Business Owner,93366,2014,Debit Card,Tablet
CUST0388,Shravya Keer,18,Male,Pune,Maharashtra,Student,Engineering Student,79184,2021,UPI,Laptop
CUST0389,Qasim Gola,39,Male,Ahmedabad,Gujarat,Business,Trader,78439,2019,Debit Card,Laptop
CUST0390,Janya Choudhury,27,Female,Delhi,Delhi,Salaried,Software Engineer,168072,2021,Credit Card,Mobile
CUST0391,Agastya Bhavsar,57,Male,Chennai,Tamil Nadu,Business,Trader,29061,2016,Net Banking,Mobile
CUST0392,Siddharth Sehgal,85,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Banker,53784,2012,Debit Card,Mobile
CUST0393,Hiral Mani,49,Female,Mumbai,Maharashtra,Business,Business Owner,189497,2012,UPI,Laptop
CUST0394,Azad Kala,22,Female,Ahmedabad,Gujarat,Student,MBA Student,209847,2019,UPI,Laptop
CUST0395,Kritika Borde,57,Female,Delhi,Delhi,Business,Trader,59572,2014,Credit Card,Laptop
CUST0396,Jairaj Swamy,20,Male,Pune,Maharashtra,Student,Medical Student,140311,2013,Credit Card,Tablet
CUST0397,Jagvi Kara,62,Female,Delhi,Delhi,Business,Retailer,91683,2019,UPI,Mobile
CUST0398,Mohini Dalal,63,Female,Bengaluru,Karnataka,Business,Trader,232988,2022,Credit Card,Tablet
CUST0399,Kiaan Dara,34,Female,Jaipur,Rajasthan,Business,Restaurant Owner,218312,2013,Credit Card,Laptop
CUST0400,Ekaraj Kapadia,64,Female,Mumbai,Maharashtra,Business,Retailer,228637,2013,Net Banking,Laptop
CUST0401,Vrishti Sarin,62,Female,Kolkata,West Bengal,Senior Citizen,Retired Army Officer,195639,2015,Debit Card,Tablet
CUST0402,Henry Johal,38,Female,Pune,Maharashtra,Business,Restaurant Owner,239357,2018,Net Banking,Tablet
CUST0403,Wahab Golla,45,Male,Ahmedabad,Gujarat,Business,Consultant,42280,2018,UPI,Tablet
CUST0404,Harini Basu,33,Female,Jaipur,Rajasthan,Salaried,Data Analyst,224564,2017,Debit Card,Mobile
CUST0405,Omaja Guha,19,Female,Pune,Maharashtra,Student,MBA Student,15562,2018,Net Banking,Laptop
CUST0406,Fariq Sen,18,Female,Chennai,Tamil Nadu,Student,Engineering Student,68477,2024,UPI,Laptop
CUST0407,Kritika Saran,34,Male,Kolkata,West Bengal,Business,Trader,132423,2021,Debit Card,Mobile
CUST0408,Wridesh Chander,48,Female,Pune,Maharashtra,Business,Retailer,57017,2021,Net Banking,Tablet
CUST0409,Forum Parikh,67,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Teacher,108071,2019,Credit Card,Laptop
CUST0410,Leela Rajagopal,25,Male,Hyderabad,Telangana,Student,Engineering Student,188601,2019,Debit Card,Mobile
CUST0411,Samuel Wason,52,Male,Jaipur,Rajasthan,Salaried,Civil Engineer,155475,2021,Net Banking,Laptop
CUST0412,Arunima Karan,75,Male,Pune,Maharashtra,Senior Citizen,Retired Banker,74535,2025,Credit Card,Laptop
CUST0413,Jatin Viswanathan,21,Female,Delhi,Delhi,Student,Medical Student,249709,2026,UPI,Laptop
CUST0414,Vanya Keer,25,Female,Hyderabad,Telangana,Student,Medical Student,59993,2024,UPI,Laptop
CUST0415,Onveer Bail,41,Female,Mumbai,Maharashtra,Business,Business Owner,36183,2018,Credit Card,Laptop
CUST0416,Qasim Sule,53,Female,Mumbai,Maharashtra,Business,Consultant,140133,2020,UPI,Tablet
CUST0417,Mason Bera,53,Female,Bengaluru,Karnataka,Salaried,Civil Engineer,192927,2026,Credit Card,Tablet
CUST0418,Yochana Bumb,58,Female,Kolkata,West Bengal,Business,Trader,63201,2014,UPI,Tablet
CUST0419,Chameli Andra,83,Male,Pune,Maharashtra,Senior Citizen,Retired Army Officer,191517,2019,Credit Card,Mobile
CUST0420,Samar Raval,30,Male,Chennai,Tamil Nadu,Salaried,HR Manager,239522,2017,Debit Card,Tablet
CUST0421,Naveen De,30,Female,Delhi,Delhi,Salaried,Data Analyst,240115,2019,Credit Card,Mobile
CUST0422,Sanaya Bhavsar,45,Male,Lucknow,Uttar Pradesh,Salaried,Civil Engineer,223455,2024,Net Banking,Laptop
CUST0423,Pranav Mittal,24,Female,Pune,Maharashtra,Student,MBA Student,32325,2025,Credit Card,Laptop
CUST0424,Yash Narasimhan,62,Female,Lucknow,Uttar Pradesh,Business,Trader,120171,2012,UPI,Laptop
CUST0425,Ekavir Varma,18,Female,Kolkata,West Bengal,Student,MBA Student,43604,2024,Credit Card,Mobile
CUST0426,Omisha Cheema,67,Male,Chennai,Tamil Nadu,Senior Citizen,Retired Banker,116597,2018,Debit Card,Mobile
CUST0427,Yadavi Thaker,77,Female,Kolkata,West Bengal,Senior Citizen,Retired Banker,229145,2016,Credit Card,Laptop
CUST0428,Aradhana Sanghvi,70,Female,Jaipur,Rajasthan,Senior Citizen,Retired Teacher,22995,2019,Debit Card,Laptop
CUST0429,Wazir Pant,63,Male,Lucknow,Uttar Pradesh,Business,Consultant,155686,2022,Credit Card,Laptop
CUST0430,Wishi Nayar,74,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Government Officer,74762,2026,Debit Card,Laptop
CUST0431,Chameli Dani,21,Female,Delhi,Delhi,Student,College Student,107499,2017,UPI,Mobile
CUST0432,Janya Karnik,19,Female,Chennai,Tamil Nadu,Student,Engineering Student,170288,2017,Debit Card,Mobile
CUST0433,Dhruv Varghese,23,Female,Bengaluru,Karnataka,Student,Medical Student,129869,2018,Debit Card,Laptop
